transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children
txn_0031910,user_0326,CTA VENTRA,21.41,2024-12-06,Friday,Public Transit,2,0
txn_0031911,user_0326,UBER*TRIP,14.26,2024-12-10,Tuesday,Public Transit,2,0
txn_0031912,user_0326,MBTA CHARLIE,31.28,2024-12-11,Wednesday,Public Transit,2,0
txn_0031913,user_0326,UBER*TRIP,20.53,2024-12-18,Wednesday,Public Transit,2,0
txn_0031914,user_0326,WMATA SMARTRIP,7.04,2024-12-20,Friday,Public Transit,2,0
txn_0031915,user_0326,WMATA SMARTRIP,18.22,2024-12-22,Sunday,Public Transit,2,0
txn_0031916,user_0326,MTA*METROCARD,21.68,2024-12-24,Tuesday,Public Transit,2,0
txn_0031917,user_0326,SEPTA TRANSIT,11.71,2024-12-24,Tuesday,Public Transit,2,0
txn_0031918,user_0326,UBER*TRIP,15.91,2024-12-25,Wednesday,Public Transit,2,0
txn_0031919,user_0326,CTA VENTRA,33.69,2024-12-25,Wednesday,Public Transit,2,0
txn_0031920,user_0326,SEPTA TRANSIT,11.84,2024-12-26,Thursday,Public Transit,2,0
txn_0031921,user_0326,MTA*METROCARD,300,2024-12-27,Friday,Public Transit,2,0
txn_0031922,user_0326,HILTON #24887,645.81,2024-02-25,Sunday,Travel,2,0
txn_0031923,user_0326,BOOKING.COM,254.07,2024-03-14,Thursday,Travel,2,0
txn_0031924,user_0326,DELTA AIR LINES,390.06,2024-03-15,Friday,Travel,2,0
txn_0031925,user_0326,MARRIOTT #10600,184.66,2024-03-23,Saturday,Travel,2,0
txn_0031926,user_0326,AIRBNB*3FR30P,254.31,2024-04-02,Tuesday,Travel,2,0
txn_0031927,user_0326,BOOKING.COM,833.64,2024-04-11,Thursday,Travel,2,0
txn_0031928,user_0326,HILTON #76058,712.12,2024-05-08,Wednesday,Travel,2,0
txn_0031929,user_0326,SOUTHWEST AIR,635.16,2024-06-27,Thursday,Travel,2,0
txn_0031930,user_0326,BOOKING.COM,625.27,2024-07-07,Sunday,Travel,2,0
txn_0031931,user_0326,DELTA AIR LINES,508.41,2024-07-15,Monday,Travel,2,0
txn_0031932,user_0326,AIRBNB*4M8QUV,50.84,2024-09-29,Sunday,Travel,2,0
txn_0031933,user_0326,AMERICAN AIRLINES,5.08,2024-12-02,Monday,Travel,2,0
txn_0031934,user_0326,BOOKING.COM,0.56,2024-12-24,Tuesday,Travel,2,0
txn_0031935,user_0326,RENT PAYMENT,2843.9,2024-06-24,Monday,Rent / Mortgage,2,0
txn_0031936,user_0326,PROPERTY MGMT CO,642.1,2024-07-01,Monday,Rent / Mortgage,2,0
txn_0031937,user_0326,DOLLAR TREE #77623,39.97,2024-03-25,Monday,Household Supplies,2,0
txn_0031938,user_0326,AMAZON.COM*OEH97C,57.01,2024-03-27,Wednesday,Household Supplies,2,0
txn_0031939,user_0326,CONTAINER STORE,37.13,2024-04-22,Monday,Household Supplies,2,0
txn_0031940,user_0326,DOLLAR GENERAL #10664,57.36,2024-04-22,Monday,Household Supplies,2,0
txn_0031941,user_0326,DOLLAR TREE #25993,10.71,2024-04-29,Monday,Household Supplies,2,0
txn_0031942,user_0326,WALMART #4567,20.19,2024-08-04,Sunday,Household Supplies,2,0
txn_0031943,user_0326,AMAZON.COM*85VGQC,68.83,2024-08-18,Sunday,Household Supplies,2,0
txn_0031944,user_0326,WALMART #1397,34.77,2024-09-22,Sunday,Household Supplies,2,0
txn_0031945,user_0326,DOLLAR GENERAL #88804,66.03,2024-10-28,Monday,Household Supplies,2,0
txn_0031946,user_0326,CITY TAX OFFICE,1000.0,2024-01-27,Saturday,Property Tax,2,0
txn_0031947,user_0326,AMAZON*MISC,8.49,2024-10-26,Saturday,Other,2,0
txn_0031948,user_0326,CASH APP*0LGFDW,91.51,2024-11-19,Tuesday,Other,2,0
txn_0031949,user_0327,UBER EATS*LHA1Z8,57.18,2024-01-23,Tuesday,Dining Out,2,1
txn_0031950,user_0327,STARBUCKS #51051,18.05,2024-02-11,Sunday,Dining Out,2,1
txn_0031951,user_0327,PIZZA HUT #4637,38.31,2024-03-20,Wednesday,Dining Out,2,1
txn_0031952,user_0327,OLIVE GARDEN #8716,12.71,2024-03-22,Friday,Dining Out,2,1
txn_0031953,user_0327,CHICK-FIL-A #5385,7.78,2024-06-24,Monday,Dining Out,2,1
txn_0031954,user_0327,MCDONALDS #25588,16.59,2024-07-06,Saturday,Dining Out,2,1
txn_0031955,user_0327,OLIVE GARDEN #4236,8.55,2024-08-08,Thursday,Dining Out,2,1
txn_0031956,user_0327,APPLEBEES #4819,26.44,2024-08-23,Friday,Dining Out,2,1
txn_0031957,user_0327,PANERA BREAD #8577,36.32,2024-09-03,Tuesday,Dining Out,2,1
txn_0031958,user_0327,SUBWAY #94773,36.11,2024-09-16,Monday,Dining Out,2,1
txn_0031959,user_0327,DOORDASH*L2P8NZ,51.09,2024-09-23,Monday,Dining Out,2,1
txn_0031960,user_0327,APPLEBEES #6617,48.78,2024-10-09,Wednesday,Dining Out,2,1
txn_0031961,user_0327,APPLEBEES #5025,19.93,2024-10-14,Monday,Dining Out,2,1
txn_0031962,user_0327,PIZZA HUT #1612,40.82,2024-11-04,Monday,Dining Out,2,1
txn_0031963,user_0327,PANERA BREAD #1754,14.67,2024-11-23,Saturday,Dining Out,2,1
txn_0031964,user_0327,CON EDISON,120.04,2024-06-20,Thursday,Utilities,2,1
txn_0031965,user_0327,AMEREN ELECTRIC,143.96,2024-09-16,Monday,Utilities,2,1
txn_0031966,user_0327,AT&T*BILL,100.0,2024-08-20,Tuesday,Phone & Internet,2,1
txn_0031967,user_0327,BP #667245,50.0,2024-10-21,Monday,Transport,2,1
txn_0031968,user_0327,HONDA FINANCIAL,149.0,2024-10-04,Friday,Vehicle Payment,2,1
txn_0031969,user_0327,URGENT CARE CTR,24.85,2024-07-03,Wednesday,Healthcare,2,1
txn_0031970,user_0327,URGENT CARE CTR,168.53,2024-08-14,Wednesday,Healthcare,2,1
txn_0031971,user_0327,WALGREENS #27248,154.62,2024-11-08,Friday,Healthcare,2,1
txn_0031972,user_0327,AETNA HEALTH,355.67,2024-02-08,Thursday,Health Insurance,2,1
txn_0031973,user_0327,SPOTIFY USA,25.31,2024-01-10,Wednesday,Streaming,2,1
txn_0031974,user_0327,APPLE.COM/BILL,14.12,2024-01-24,Wednesday,Streaming,2,1
txn_0031975,user_0327,NETFLIX.COM,20.31,2024-03-23,Saturday,Streaming,2,1
txn_0031976,user_0327,PEACOCK TV,17.46,2024-03-27,Wednesday,Streaming,2,1
txn_0031977,user_0327,PARAMOUNT PLUS,8.36,2024-04-24,Wednesday,Streaming,2,1
txn_0031978,user_0327,NETFLIX.COM,13.9,2024-05-29,Wednesday,Streaming,2,1
txn_0031979,user_0327,SPOTIFY USA,1.54,2024-07-04,Thursday,Streaming,2,1
txn_0031980,user_0327,H&M #9915,131.44,2024-02-10,Saturday,Clothing,2,1
txn_0031981,user_0327,MACYS #9246,75.82,2024-05-09,Thursday,Clothing,2,1
txn_0031982,user_0327,H&M #1597,74.47,2024-12-02,Monday,Clothing,2,1
txn_0031983,user_0327,KOHLS #3126,8.27,2024-12-23,Monday,Clothing,2,1
txn_0031984,user_0327,BEV MO #227,21.67,2024-09-16,Monday,Alcohol,2,1
txn_0031985,user_0327,SEPHORA #5134,68.52,2024-05-24,Friday,Personal Care,2,1
txn_0031986,user_0327,SALLY BEAUTY #3374,28.34,2024-08-05,Monday,Personal Care,2,1
txn_0031987,user_0327,SPORT CLIPS #2773,63.31,2024-09-05,Thursday,Personal Care,2,1
txn_0031988,user_0327,ULTA BEAUTY #9877,16.35,2024-09-13,Friday,Personal Care,2,1
txn_0031989,user_0327,SUPERCUTS #2659,1.82,2024-10-07,Monday,Personal Care,2,1
txn_0031990,user_0327,WAYFAIR*ORDER,34.05,2024-01-31,Wednesday,Home Improvement,2,1
txn_0031991,user_0327,WAYFAIR*ORDER,317.64,2024-02-03,Saturday,Home Improvement,2,1
txn_0031992,user_0327,HOME DEPOT #9304,500,2024-02-16,Friday,Home Improvement,2,1
txn_0031993,user_0327,TRUE VALUE #4666,208.75,2024-02-23,Friday,Home Improvement,2,1
txn_0031994,user_0327,IKEA #395,388.02,2024-02-27,Tuesday,Home Improvement,2,1
txn_0031995,user_0327,IKEA #489,361.0,2024-03-04,Monday,Home Improvement,2,1
txn_0031996,user_0327,IKEA #139,121.86,2024-03-13,Wednesday,Home Improvement,2,1
txn_0031997,user_0327,LOWES #8854,118.56,2024-04-07,Sunday,Home Improvement,2,1
txn_0031998,user_0327,TRUE VALUE #1083,416.81,2024-04-12,Friday,Home Improvement,2,1
txn_0031999,user_0327,IKEA #945,490.1,2024-05-07,Tuesday,Home Improvement,2,1
txn_0032000,user_0327,IKEA #533,500,2024-05-22,Wednesday,Home Improvement,2,1
txn_0032001,user_0327,MENARDS #3512,500,2024-06-30,Sunday,Home Improvement,2,1
txn_0032002,user_0327,ACE HARDWARE #5414,481.84,2024-07-10,Wednesday,Home Improvement,2,1
txn_0032003,user_0327,IKEA #229,70.25,2024-07-21,Sunday,Home Improvement,2,1
txn_0032004,user_0327,WILLIAMS SONOMA,456.71,2024-08-09,Friday,Home Improvement,2,1
txn_0032005,user_0327,LOWES #6425,349.36,2024-08-17,Saturday,Home Improvement,2,1
txn_0032006,user_0327,LOWES #5300,135.43,2024-08-21,Wednesday,Home Improvement,2,1
txn_0032007,user_0327,ACE HARDWARE #1430,205.52,2024-08-28,Wednesday,Home Improvement,2,1
txn_0032008,user_0327,LOWES #9140,182.25,2024-08-28,Wednesday,Home Improvement,2,1
txn_0032009,user_0327,WILLIAMS SONOMA,316.66,2024-09-01,Sunday,Home Improvement,2,1
txn_0032010,user_0327,IKEA #822,31.67,2024-09-05,Thursday,Home Improvement,2,1
txn_0032011,user_0327,HOME DEPOT #1108,3.17,2024-09-14,Saturday,Home Improvement,2,1
txn_0032012,user_0327,ACE HARDWARE #2321,0.32,2024-10-10,Thursday,Home Improvement,2,1
txn_0032013,user_0327,IKEA #225,0.03,2024-10-16,Wednesday,Home Improvement,2,1
txn_0032017,user_0327,TRUE VALUE #6865,0.01,2024-12-30,Monday,Home Improvement,2,1
txn_0032018,user_0327,NEW YORK LIFE,123.1,2024-01-11,Thursday,Insurance,2,1
txn_0032019,user_0327,STATE FARM LIFE,50.95,2024-01-29,Monday,Insurance,2,1
txn_0032020,user_0327,PRUDENTIAL INS,208.57,2024-02-20,Tuesday,Insurance,2,1
txn_0032021,user_0327,ALLSTATE LIFE,288.71,2024-02-21,Wednesday,Insurance,2,1
txn_0032022,user_0327,STATE FARM LIFE,89.7,2024-03-12,Tuesday,Insurance,2,1
txn_0032023,user_0327,TRANSAMERICA,194.56,2024-04-16,Tuesday,Insurance,2,1
txn_0032024,user_0327,NEW YORK LIFE,306.54,2024-05-24,Friday,Insurance,2,1
txn_0032025,user_0327,ALLSTATE LIFE,67.76,2024-06-08,Saturday,Insurance,2,1
txn_0032026,user_0327,STATE FARM LIFE,332.2,2024-08-23,Friday,Insurance,2,1
txn_0032027,user_0327,STATE FARM LIFE,33.22,2024-09-20,Friday,Insurance,2,1
txn_0032028,user_0327,PRUDENTIAL INS,3.32,2024-09-25,Wednesday,Insurance,2,1
txn_0032029,user_0327,TRANSAMERICA,0.37,2024-12-31,Tuesday,Insurance,2,1
txn_0032030,user_0327,WEALTHFRONT,255.0,2024-05-26,Sunday,Savings,2,1
txn_0032031,user_0327,GOODWILL DONAT,30.0,2024-01-31,Wednesday,Charitable Giving,2,1
txn_0032032,user_0327,CHASE MORTGAGE,1303.39,2024-07-31,Wednesday,Rent / Mortgage,2,1
txn_0032033,user_0327,LANDLORD PAYMENT,2078.61,2024-12-16,Monday,Rent / Mortgage,2,1
txn_0032034,user_0327,TARGET #6986,36.31,2024-01-04,Thursday,Household Supplies,2,1
txn_0032035,user_0327,TARGET #5104,39.92,2024-01-11,Thursday,Household Supplies,2,1
txn_0032036,user_0327,CONTAINER STORE,32.54,2024-01-29,Monday,Household Supplies,2,1
txn_0032037,user_0327,BED BATH BEYOND,27.0,2024-02-14,Wednesday,Household Supplies,2,1
txn_0032038,user_0327,BED BATH BEYOND,53.39,2024-05-13,Monday,Household Supplies,2,1
txn_0032039,user_0327,TARGET #4172,92.05,2024-07-09,Tuesday,Household Supplies,2,1
txn_0032040,user_0327,DOLLAR TREE #97935,28.79,2024-07-09,Tuesday,Household Supplies,2,1
txn_0032041,user_0327,COUNTY TAX PYMNT,550.0,2024-05-22,Wednesday,Property Tax,2,1
txn_0032042,user_0327,PAYPAL*ZIABSC,95.76,2024-01-30,Tuesday,Other,2,1
txn_0032043,user_0327,PAYPAL*EN9WV7,41.33,2024-02-15,Thursday,Other,2,1
txn_0032044,user_0327,APPLE.COM/BILL,123.92,2024-02-18,Sunday,Other,2,1
txn_0032045,user_0327,APPLE.COM/BILL,119.71,2024-02-21,Wednesday,Other,2,1
txn_0032046,user_0327,VENMO*PAYMENT,30.84,2024-03-28,Thursday,Other,2,1
txn_0032047,user_0327,AMAZON*MISC,64.21,2024-04-01,Monday,Other,2,1
txn_0032048,user_0327,GOOGLE*SERVICES,71.3,2024-05-31,Friday,Other,2,1
txn_0032049,user_0327,AMAZON*MISC,60.46,2024-06-23,Sunday,Other,2,1
txn_0032050,user_0327,GOOGLE*SERVICES,102.3,2024-07-04,Thursday,Other,2,1
txn_0032051,user_0327,CASH APP*3VX5AG,12.97,2024-07-17,Wednesday,Other,2,1
txn_0032052,user_0327,VENMO*PAYMENT,81.35,2024-07-26,Friday,Other,2,1
txn_0032053,user_0327,PAYPAL*UDMFL8,79.98,2024-08-05,Monday,Other,2,1
txn_0032054,user_0327,GOOGLE*SERVICES,14.28,2024-08-09,Friday,Other,2,1
txn_0032055,user_0327,CASH APP*NBY3FT,1.43,2024-08-12,Monday,Other,2,1
txn_0032056,user_0327,CASH APP*5GY2GN,0.14,2024-10-12,Saturday,Other,2,1
txn_0032057,user_0327,CASH APP*Z2JDH8,0.01,2024-10-27,Sunday,Other,2,1
txn_0032059,user_0327,CASH APP*XINB1G,0.01,2024-11-23,Saturday,Other,2,1
txn_0032060,user_0328,STOP AND SHOP,28.88,2024-01-06,Saturday,Groceries,2,0
txn_0032061,user_0328,TRADER JOES,51.85,2024-01-13,Saturday,Groceries,2,0
txn_0032062,user_0328,WALMART GROCERY,42.79,2024-01-14,Sunday,Groceries,2,0
txn_0032063,user_0328,WALMART GROCERY,163.01,2024-01-16,Tuesday,Groceries,2,0
txn_0032064,user_0328,WALMART GROCERY,54.04,2024-02-07,Wednesday,Groceries,2,0
txn_0032065,user_0328,STOP AND SHOP,27.58,2024-02-07,Wednesday,Groceries,2,0
txn_0032066,user_0328,TRADER JOES,53.36,2024-02-08,Thursday,Groceries,2,0
txn_0032067,user_0328,WEGMANS #8632,26.86,2024-02-21,Wednesday,Groceries,2,0
txn_0032068,user_0328,PUBLIX #3891,25.24,2024-02-22,Thursday,Groceries,2,0
txn_0032069,user_0328,STOP AND SHOP,133.46,2024-03-07,Thursday,Groceries,2,0
txn_0032070,user_0328,HEB #5752,133.03,2024-03-17,Sunday,Groceries,2,0
txn_0032071,user_0328,PUBLIX #6441,102.18,2024-03-29,Friday,Groceries,2,0
txn_0032072,user_0328,TARGET GROCERY,25.41,2024-05-10,Friday,Groceries,2,0
txn_0032073,user_0328,KROGER #8374,32.84,2024-05-20,Monday,Groceries,2,0
txn_0032074,user_0328,PUBLIX #4767,65.84,2024-05-22,Wednesday,Groceries,2,0
txn_0032075,user_0328,KROGER #7996,31.13,2024-05-29,Wednesday,Groceries,2,0
txn_0032076,user_0328,KROGER #4676,101.99,2024-06-01,Saturday,Groceries,2,0
txn_0032077,user_0328,STOP AND SHOP,109.81,2024-06-06,Thursday,Groceries,2,0
txn_0032078,user_0328,WEGMANS #8509,73.31,2024-06-07,Friday,Groceries,2,0
txn_0032079,user_0328,STOP AND SHOP,85.28,2024-06-08,Saturday,Groceries,2,0
txn_0032080,user_0328,WHOLE FOODS MKT,72.03,2024-06-18,Tuesday,Groceries,2,0
txn_0032081,user_0328,KROGER #8593,99.67,2024-06-28,Friday,Groceries,2,0
txn_0032082,user_0328,STOP AND SHOP,150.96,2024-07-02,Tuesday,Groceries,2,0
txn_0032083,user_0328,PUBLIX #2943,62.2,2024-07-09,Tuesday,Groceries,2,0
txn_0032084,user_0328,HEB #4897,67.18,2024-07-28,Sunday,Groceries,2,0
txn_0032085,user_0328,ALDI,72.51,2024-08-31,Saturday,Groceries,2,0
txn_0032086,user_0328,HEB #6873,165.52,2024-08-31,Saturday,Groceries,2,0
txn_0032087,user_0328,TARGET GROCERY,53.12,2024-09-16,Monday,Groceries,2,0
txn_0032088,user_0328,STOP AND SHOP,113.39,2024-10-14,Monday,Groceries,2,0
txn_0032089,user_0328,SAFEWAY #2634,77.19,2024-10-17,Thursday,Groceries,2,0
txn_0032090,user_0328,ALDI,112.29,2024-10-19,Saturday,Groceries,2,0
txn_0032091,user_0328,TRADER JOES,146.13,2024-10-28,Monday,Groceries,2,0
txn_0032092,user_0328,PUBLIX #7760,101.22,2024-11-05,Tuesday,Groceries,2,0
txn_0032093,user_0328,COSTCO WHSE #7123,96.11,2024-11-21,Thursday,Groceries,2,0
txn_0032094,user_0328,ALDI,96.83,2024-11-26,Tuesday,Groceries,2,0
txn_0032095,user_0328,WHOLE FOODS MKT,59.49,2024-12-01,Sunday,Groceries,2,0
txn_0032096,user_0328,PUBLIX #2302,32.94,2024-12-16,Monday,Groceries,2,0
txn_0032097,user_0328,CHICK-FIL-A #8813,9.63,2024-05-21,Tuesday,Dining Out,2,0
txn_0032098,user_0328,OLIVE GARDEN #8436,7.93,2024-08-13,Tuesday,Dining Out,2,0
txn_0032099,user_0328,DOORDASH*TEI54K,9.26,2024-09-03,Tuesday,Dining Out,2,0
txn_0032100,user_0328,STARBUCKS #69139,15.0,2024-10-01,Tuesday,Dining Out,2,0
txn_0032101,user_0328,CHICK-FIL-A #6222,38.38,2024-10-11,Friday,Dining Out,2,0
txn_0032102,user_0328,DOORDASH*LP994Z,93.13,2024-11-11,Monday,Dining Out,2,0
txn_0032103,user_0328,T-MOBILE*AUTO PAY,37.0,2024-10-09,Wednesday,Phone & Internet,2,0
txn_0032104,user_0328,SHELL OIL 89187744,33.21,2024-02-28,Wednesday,Transport,2,0
txn_0032105,user_0328,BP #474789,49.18,2024-07-27,Saturday,Transport,2,0
txn_0032106,user_0328,VALVOLINE #8278,102.61,2024-09-09,Monday,Transport,2,0
txn_0032107,user_0328,HUMANA INSURANCE,828.0,2024-04-27,Saturday,Health Insurance,2,0
txn_0032108,user_0328,CIGNA HEALTH,92.0,2024-06-05,Wednesday,Health Insurance,2,0
txn_0032109,user_0328,BOWLERO #302,99.58,2024-03-04,Monday,Entertainment,2,0
txn_0032110,user_0328,STUBHUB,70.78,2024-07-22,Monday,Entertainment,2,0
txn_0032111,user_0328,REGAL CINEMAS #9334,26.68,2024-09-09,Monday,Entertainment,2,0
txn_0032112,user_0328,DAVE AND BUSTERS,2.96,2024-11-04,Monday,Entertainment,2,0
txn_0032113,user_0328,TJMAXX #4045,75.0,2024-04-15,Monday,Clothing,2,0
txn_0032114,user_0328,ULTA BEAUTY #7787,44.76,2024-09-30,Monday,Personal Care,2,0
txn_0032115,user_0328,SEPHORA #3044,38.57,2024-10-18,Friday,Personal Care,2,0
txn_0032116,user_0328,AMAZON*TEXTBOOK,65.0,2024-08-12,Monday,Education,2,0
txn_0032117,user_0328,ALLSTATE LIFE,219.91,2024-01-05,Friday,Insurance,2,0
txn_0032118,user_0328,METLIFE INS,340.2,2024-01-29,Monday,Insurance,2,0
txn_0032119,user_0328,NEW YORK LIFE,280.05,2024-02-17,Saturday,Insurance,2,0
txn_0032120,user_0328,ALLSTATE LIFE,26.82,2024-02-21,Wednesday,Insurance,2,0
txn_0032121,user_0328,ALLSTATE LIFE,144.16,2024-03-12,Tuesday,Insurance,2,0
txn_0032122,user_0328,PRUDENTIAL INS,303.79,2024-03-16,Saturday,Insurance,2,0
txn_0032123,user_0328,PRUDENTIAL INS,280.08,2024-03-27,Wednesday,Insurance,2,0
txn_0032124,user_0328,NEW YORK LIFE,259.81,2024-04-11,Thursday,Insurance,2,0
txn_0032125,user_0328,METLIFE INS,25.98,2024-07-12,Friday,Insurance,2,0
txn_0032126,user_0328,METLIFE INS,2.6,2024-11-04,Monday,Insurance,2,0
txn_0032127,user_0328,TRANSAMERICA,0.26,2024-12-03,Tuesday,Insurance,2,0
txn_0032128,user_0328,STATE FARM LIFE,0.03,2024-12-09,Monday,Insurance,2,0
txn_0032129,user_0328,PRUDENTIAL INS,0.01,2024-12-30,Monday,Insurance,2,0
txn_0032130,user_0328,CHARLES SCHWAB,316.08,2024-01-18,Thursday,Savings,2,0
txn_0032131,user_0328,WEALTHFRONT,189.25,2024-02-13,Tuesday,Savings,2,0
txn_0032132,user_0328,FIDELITY INVEST,451.0,2024-02-24,Saturday,Savings,2,0
txn_0032133,user_0328,BETTERMENT,329.85,2024-05-31,Friday,Savings,2,0
txn_0032134,user_0328,ROBINHOOD,85.47,2024-06-03,Monday,Savings,2,0
txn_0032135,user_0328,ROBINHOOD,500,2024-08-10,Saturday,Savings,2,0
txn_0032136,user_0328,LANDLORD PAYMENT,700.0,2024-11-13,Wednesday,Rent / Mortgage,2,0
txn_0032137,user_0328,TARGET #3096,56.0,2024-09-23,Monday,Household Supplies,2,0
txn_0032138,user_0328,PAYPAL*JP2ZHC,60.0,2024-10-28,Monday,Other,2,0
txn_0032139,user_0329,TRADER JOES,125.92,2024-01-12,Friday,Groceries,2,0
txn_0032140,user_0329,TARGET GROCERY,61.22,2024-02-15,Thursday,Groceries,2,0
txn_0032141,user_0329,HEB #8827,72.86,2024-12-30,Monday,Groceries,2,0
txn_0032142,user_0329,STARBUCKS #63188,31.99,2024-01-05,Friday,Dining Out,2,0
txn_0032143,user_0329,CHIPOTLE #9381,50.86,2024-01-08,Monday,Dining Out,2,0
txn_0032144,user_0329,DOMINOS #6371,16.22,2024-01-10,Wednesday,Dining Out,2,0
txn_0032145,user_0329,APPLEBEES #8471,26.62,2024-01-22,Monday,Dining Out,2,0
txn_0032146,user_0329,UBER EATS*JTH4QY,10.32,2024-01-25,Thursday,Dining Out,2,0
txn_0032147,user_0329,PANERA BREAD #9701,59.95,2024-01-30,Tuesday,Dining Out,2,0
txn_0032148,user_0329,DUNKIN #50672,25.55,2024-02-04,Sunday,Dining Out,2,0
txn_0032149,user_0329,OLIVE GARDEN #9231,9.51,2024-02-09,Friday,Dining Out,2,0
txn_0032150,user_0329,DUNKIN #54789,47.47,2024-02-24,Saturday,Dining Out,2,0
txn_0032151,user_0329,PIZZA HUT #4070,13.24,2024-02-28,Wednesday,Dining Out,2,0
txn_0032152,user_0329,APPLEBEES #4570,51.48,2024-03-02,Saturday,Dining Out,2,0
txn_0032153,user_0329,STARBUCKS #41353,25.47,2024-03-04,Monday,Dining Out,2,0
txn_0032154,user_0329,DOMINOS #8637,42.22,2024-03-20,Wednesday,Dining Out,2,0
txn_0032155,user_0329,MCDONALDS #43977,60.52,2024-04-04,Thursday,Dining Out,2,0
txn_0032156,user_0329,OLIVE GARDEN #3985,12.59,2024-04-09,Tuesday,Dining Out,2,0
txn_0032157,user_0329,PANERA BREAD #3047,57.64,2024-04-16,Tuesday,Dining Out,2,0
txn_0032158,user_0329,APPLEBEES #6346,33.13,2024-04-16,Tuesday,Dining Out,2,0
txn_0032159,user_0329,DOMINOS #9004,30.33,2024-04-23,Tuesday,Dining Out,2,0
txn_0032160,user_0329,MCDONALDS #88727,12.74,2024-04-27,Saturday,Dining Out,2,0
txn_0032161,user_0329,UBER EATS*SEFHSE,44.45,2024-04-28,Sunday,Dining Out,2,0
txn_0032162,user_0329,OLIVE GARDEN #1750,46.02,2024-05-01,Wednesday,Dining Out,2,0
txn_0032163,user_0329,PIZZA HUT #3649,59.91,2024-05-09,Thursday,Dining Out,2,0
txn_0032164,user_0329,APPLEBEES #7668,8.0,2024-05-21,Tuesday,Dining Out,2,0
txn_0032165,user_0329,PANERA BREAD #2285,55.15,2024-06-01,Saturday,Dining Out,2,0
txn_0032166,user_0329,STARBUCKS #90453,42.96,2024-06-03,Monday,Dining Out,2,0
txn_0032167,user_0329,CHIPOTLE #1409,26.8,2024-06-07,Friday,Dining Out,2,0
txn_0032168,user_0329,SUBWAY #57245,13.91,2024-06-09,Sunday,Dining Out,2,0
txn_0032169,user_0329,CHICK-FIL-A #2505,47.9,2024-06-11,Tuesday,Dining Out,2,0
txn_0032170,user_0329,PANERA BREAD #8602,55.59,2024-06-17,Monday,Dining Out,2,0
txn_0032171,user_0329,OLIVE GARDEN #1480,39.59,2024-06-26,Wednesday,Dining Out,2,0
txn_0032172,user_0329,CHICK-FIL-A #4820,34.83,2024-06-28,Friday,Dining Out,2,0
txn_0032173,user_0329,PIZZA HUT #1285,35.41,2024-07-22,Monday,Dining Out,2,0
txn_0032174,user_0329,MCDONALDS #45153,18.08,2024-07-25,Thursday,Dining Out,2,0
txn_0032175,user_0329,DOORDASH*0M47TW,15.21,2024-07-28,Sunday,Dining Out,2,0
txn_0032176,user_0329,UBER EATS*MOA7AI,10.19,2024-07-30,Tuesday,Dining Out,2,0
txn_0032177,user_0329,UBER EATS*8ZP7HQ,31.2,2024-08-20,Tuesday,Dining Out,2,0
txn_0032178,user_0329,PANERA BREAD #9801,18.32,2024-08-25,Sunday,Dining Out,2,0
txn_0032179,user_0329,SUBWAY #42013,38.28,2024-08-28,Wednesday,Dining Out,2,0
txn_0032180,user_0329,CHIPOTLE #2015,29.44,2024-09-01,Sunday,Dining Out,2,0
txn_0032181,user_0329,DOORDASH*9UQBY4,56.49,2024-09-11,Wednesday,Dining Out,2,0
txn_0032182,user_0329,PANERA BREAD #9775,60.32,2024-09-17,Tuesday,Dining Out,2,0
txn_0032183,user_0329,OLIVE GARDEN #8883,15.34,2024-09-21,Saturday,Dining Out,2,0
txn_0032184,user_0329,UBER EATS*HLW2EB,58.47,2024-09-28,Saturday,Dining Out,2,0
txn_0032185,user_0329,DUNKIN #29253,17.31,2024-10-01,Tuesday,Dining Out,2,0
txn_0032186,user_0329,STARBUCKS #10510,37.67,2024-10-13,Sunday,Dining Out,2,0
txn_0032187,user_0329,PIZZA HUT #2952,17.78,2024-10-18,Friday,Dining Out,2,0
txn_0032188,user_0329,SUBWAY #89097,48.06,2024-10-20,Sunday,Dining Out,2,0
txn_0032189,user_0329,STARBUCKS #63129,31.99,2024-11-01,Friday,Dining Out,2,0
txn_0032190,user_0329,APPLEBEES #9839,52.36,2024-11-01,Friday,Dining Out,2,0
txn_0032191,user_0329,DUNKIN #75523,43.61,2024-11-04,Monday,Dining Out,2,0
txn_0032192,user_0329,PANERA BREAD #8258,4.36,2024-11-14,Thursday,Dining Out,2,0
txn_0032193,user_0329,SUBWAY #86723,0.44,2024-12-01,Sunday,Dining Out,2,0
txn_0032194,user_0329,CHIPOTLE #3443,0.04,2024-12-03,Tuesday,Dining Out,2,0
txn_0032202,user_0329,APPLEBEES #8389,0.01,2024-12-27,Friday,Dining Out,2,0
txn_0032203,user_0329,AMEREN ELECTRIC,146.7,2024-08-21,Wednesday,Utilities,2,0
txn_0032204,user_0329,AMERICAN WATER,230.67,2024-10-14,Monday,Utilities,2,0
txn_0032205,user_0329,XCEL ENERGY,25.63,2024-11-01,Friday,Utilities,2,0
txn_0032206,user_0329,SUNOCO #496096,22.99,2024-03-09,Saturday,Transport,2,0
txn_0032207,user_0329,BP #215230,77.01,2024-09-21,Saturday,Transport,2,0
txn_0032208,user_0329,PROGRESSIVE INS,180.0,2024-08-10,Saturday,Vehicle Insurance,2,0
