transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children
txn_0029513,user_0302,CVS TOBACCO,15.23,2022-11-26,Saturday,Tobacco,1,0
txn_0029514,user_0302,CVS TOBACCO,18.83,2022-11-26,Saturday,Tobacco,1,0
txn_0029515,user_0302,JUUL LABS,25.89,2022-11-26,Saturday,Tobacco,1,0
txn_0029516,user_0302,CVS TOBACCO,41.53,2022-11-27,Sunday,Tobacco,1,0
txn_0029517,user_0302,7-ELEVEN #10228,28.77,2022-12-01,Thursday,Tobacco,1,0
txn_0029518,user_0302,7-ELEVEN #19995,12.68,2022-12-07,Wednesday,Tobacco,1,0
txn_0029519,user_0302,CVS TOBACCO,32.01,2022-12-20,Tuesday,Tobacco,1,0
txn_0029520,user_0302,JUUL LABS,1651.68,2022-12-21,Wednesday,Tobacco,1,0
txn_0029521,user_0302,MORTGAGE PAYMENT,518.0,2022-03-18,Friday,Rent / Mortgage,1,0
txn_0029522,user_0302,DOLLAR TREE #60163,81.7,2022-02-04,Friday,Household Supplies,1,0
txn_0029523,user_0302,AMAZON.COM*YPB8AK,46.86,2022-03-29,Tuesday,Household Supplies,1,0
txn_0029524,user_0302,BED BATH BEYOND,64.3,2022-05-23,Monday,Household Supplies,1,0
txn_0029525,user_0302,DOLLAR TREE #34607,6.43,2022-08-01,Monday,Household Supplies,1,0
txn_0029526,user_0302,CONTAINER STORE,0.71,2022-12-12,Monday,Household Supplies,1,0
txn_0029527,user_0302,VENMO*PAYMENT,60.0,2022-10-18,Tuesday,Other,1,0
txn_0029528,user_0303,PUBLIX #3264,86.36,2022-01-06,Thursday,Groceries,1,0
txn_0029529,user_0303,HEB #2842,80.91,2022-02-12,Saturday,Groceries,1,0
txn_0029530,user_0303,KROGER #2969,82.57,2022-04-17,Sunday,Groceries,1,0
txn_0029531,user_0303,TRADER JOES,81.01,2022-05-02,Monday,Groceries,1,0
txn_0029532,user_0303,STOP AND SHOP,43.19,2022-05-10,Tuesday,Groceries,1,0
txn_0029533,user_0303,PUBLIX #9248,152.64,2022-05-20,Friday,Groceries,1,0
txn_0029534,user_0303,TARGET GROCERY,97.1,2022-06-08,Wednesday,Groceries,1,0
txn_0029535,user_0303,COSTCO WHSE #1448,112.45,2022-06-18,Saturday,Groceries,1,0
txn_0029536,user_0303,SAFEWAY #4374,72.6,2022-07-04,Monday,Groceries,1,0
txn_0029537,user_0303,KROGER #1591,71.5,2022-08-27,Saturday,Groceries,1,0
txn_0029538,user_0303,TARGET GROCERY,160.64,2022-09-03,Saturday,Groceries,1,0
txn_0029539,user_0303,WALMART GROCERY,145.72,2022-09-12,Monday,Groceries,1,0
txn_0029540,user_0303,STOP AND SHOP,52.66,2022-09-12,Monday,Groceries,1,0
txn_0029541,user_0303,SAFEWAY #7893,132.59,2022-09-13,Tuesday,Groceries,1,0
txn_0029542,user_0303,TARGET GROCERY,13.26,2022-10-14,Friday,Groceries,1,0
txn_0029543,user_0303,STOP AND SHOP,1.33,2022-10-19,Wednesday,Groceries,1,0
txn_0029544,user_0303,HEB #2019,0.15,2022-11-19,Saturday,Groceries,1,0
txn_0029545,user_0303,DOMINION ENERGY,52.23,2022-09-14,Wednesday,Utilities,1,0
txn_0029546,user_0303,XCEL ENERGY,217.99,2022-10-01,Saturday,Utilities,1,0
txn_0029547,user_0303,DOMINION ENERGY,144.78,2022-11-18,Friday,Utilities,1,0
txn_0029548,user_0303,COMCAST XFINITY,48.0,2022-09-03,Saturday,Phone & Internet,1,0
txn_0029549,user_0303,SUNOCO #781552,30.0,2022-04-11,Monday,Transport,1,0
txn_0029550,user_0303,FARMERS INS,464.4,2022-09-14,Wednesday,Vehicle Insurance,1,0
txn_0029551,user_0303,PROGRESSIVE INS,51.6,2022-10-28,Friday,Vehicle Insurance,1,0
txn_0029552,user_0303,HUMANA INSURANCE,162.65,2022-12-25,Sunday,Health Insurance,1,0
txn_0029553,user_0303,CIGNA HEALTH,857.35,2022-12-26,Monday,Health Insurance,1,0
txn_0029554,user_0303,HULU,21.06,2022-01-05,Wednesday,Streaming,1,0
txn_0029555,user_0303,YOUTUBE PREMIUM,11.66,2022-01-10,Monday,Streaming,1,0
txn_0029556,user_0303,APPLE.COM/BILL,21.52,2022-06-15,Wednesday,Streaming,1,0
txn_0029557,user_0303,AMAZON PRIME,14.7,2022-06-18,Saturday,Streaming,1,0
txn_0029558,user_0303,HBO MAX,8.15,2022-10-10,Monday,Streaming,1,0
txn_0029559,user_0303,HULU,0.91,2022-11-08,Tuesday,Streaming,1,0
txn_0029560,user_0303,WELLS FARGO MTG,172.33,2022-07-20,Wednesday,Rent / Mortgage,1,0
txn_0029561,user_0303,CONTAINER STORE,16.0,2022-06-01,Wednesday,Household Supplies,1,0
txn_0029562,user_0303,PROPERTY TAX PMT,158.33,2022-12-12,Monday,Property Tax,1,0
txn_0029563,user_0304,KROGER #4598,102.65,2022-01-07,Friday,Groceries,3,1
txn_0029564,user_0304,TRADER JOES,40.85,2022-01-11,Tuesday,Groceries,3,1
txn_0029565,user_0304,COSTCO WHSE #1285,64.14,2022-02-02,Wednesday,Groceries,3,1
txn_0029566,user_0304,STOP AND SHOP,78.81,2022-02-14,Monday,Groceries,3,1
txn_0029567,user_0304,COSTCO WHSE #1971,139.51,2022-02-18,Friday,Groceries,3,1
txn_0029568,user_0304,WALMART GROCERY,66.33,2022-03-21,Monday,Groceries,3,1
txn_0029569,user_0304,TRADER JOES,24.17,2022-03-31,Thursday,Groceries,3,1
txn_0029570,user_0304,WALMART GROCERY,166.82,2022-04-14,Thursday,Groceries,3,1
txn_0029571,user_0304,KROGER #3940,96.12,2022-04-25,Monday,Groceries,3,1
txn_0029572,user_0304,SAFEWAY #3713,97.9,2022-04-30,Saturday,Groceries,3,1
txn_0029573,user_0304,COSTCO WHSE #4494,37.28,2022-06-06,Monday,Groceries,3,1
txn_0029574,user_0304,WHOLE FOODS MKT,58.5,2022-06-10,Friday,Groceries,3,1
txn_0029575,user_0304,ALDI,41.51,2022-06-11,Saturday,Groceries,3,1
txn_0029576,user_0304,ALDI,121.85,2022-07-22,Friday,Groceries,3,1
txn_0029577,user_0304,TRADER JOES,64.68,2022-08-25,Thursday,Groceries,3,1
txn_0029578,user_0304,STOP AND SHOP,51.04,2022-09-03,Saturday,Groceries,3,1
txn_0029579,user_0304,STOP AND SHOP,103.6,2022-10-17,Monday,Groceries,3,1
txn_0029580,user_0304,KROGER #5554,24.12,2022-10-22,Saturday,Groceries,3,1
txn_0029581,user_0304,WHOLE FOODS MKT,136.79,2022-11-21,Monday,Groceries,3,1
txn_0029582,user_0304,APPLEBEES #7975,60.44,2022-01-01,Saturday,Dining Out,3,1
txn_0029583,user_0304,CHIPOTLE #1643,8.27,2022-01-10,Monday,Dining Out,3,1
txn_0029584,user_0304,UBER EATS*M6GR9S,35.88,2022-01-10,Monday,Dining Out,3,1
txn_0029585,user_0304,DOMINOS #8394,61.39,2022-01-18,Tuesday,Dining Out,3,1
txn_0029586,user_0304,STARBUCKS #47082,57.16,2022-01-19,Wednesday,Dining Out,3,1
txn_0029587,user_0304,CHICK-FIL-A #7517,59.54,2022-01-25,Tuesday,Dining Out,3,1
txn_0029588,user_0304,PANERA BREAD #5089,50.53,2022-01-29,Saturday,Dining Out,3,1
txn_0029589,user_0304,OLIVE GARDEN #4250,44.89,2022-02-07,Monday,Dining Out,3,1
txn_0029590,user_0304,SUBWAY #70690,38.48,2022-02-10,Thursday,Dining Out,3,1
txn_0029591,user_0304,PIZZA HUT #8692,51.93,2022-02-14,Monday,Dining Out,3,1
txn_0029592,user_0304,MCDONALDS #36327,24.47,2022-02-16,Wednesday,Dining Out,3,1
txn_0029593,user_0304,CHIPOTLE #9546,48.24,2022-02-22,Tuesday,Dining Out,3,1
txn_0029594,user_0304,DOMINOS #5828,60.92,2022-03-03,Thursday,Dining Out,3,1
txn_0029595,user_0304,APPLEBEES #1798,61.77,2022-03-07,Monday,Dining Out,3,1
txn_0029596,user_0304,SUBWAY #47938,14.89,2022-03-10,Thursday,Dining Out,3,1
txn_0029597,user_0304,DOORDASH*5PULW8,27.18,2022-03-11,Friday,Dining Out,3,1
txn_0029598,user_0304,DOORDASH*0RE5T0,37.8,2022-03-11,Friday,Dining Out,3,1
txn_0029599,user_0304,PANERA BREAD #7598,47.64,2022-03-15,Tuesday,Dining Out,3,1
txn_0029600,user_0304,STARBUCKS #29932,7.48,2022-03-17,Thursday,Dining Out,3,1
txn_0029601,user_0304,APPLEBEES #2979,46.15,2022-03-19,Saturday,Dining Out,3,1
txn_0029602,user_0304,MCDONALDS #72188,53.97,2022-03-24,Thursday,Dining Out,3,1
txn_0029603,user_0304,PANERA BREAD #8851,60.58,2022-03-24,Thursday,Dining Out,3,1
txn_0029604,user_0304,DUNKIN #84871,11.3,2022-03-26,Saturday,Dining Out,3,1
txn_0029605,user_0304,STARBUCKS #92861,48.43,2022-03-28,Monday,Dining Out,3,1
txn_0029606,user_0304,DOMINOS #9853,55.85,2022-03-29,Tuesday,Dining Out,3,1
txn_0029607,user_0304,CHIPOTLE #7947,18.72,2022-04-03,Sunday,Dining Out,3,1
txn_0029608,user_0304,DOORDASH*YRDIP3,33.51,2022-04-04,Monday,Dining Out,3,1
txn_0029609,user_0304,CHICK-FIL-A #1492,10.26,2022-04-04,Monday,Dining Out,3,1
txn_0029610,user_0304,MCDONALDS #43805,32.09,2022-04-06,Wednesday,Dining Out,3,1
txn_0029611,user_0304,OLIVE GARDEN #8077,41.05,2022-04-06,Wednesday,Dining Out,3,1
txn_0029612,user_0304,PANERA BREAD #3567,13.32,2022-04-07,Thursday,Dining Out,3,1
txn_0029613,user_0304,CHIPOTLE #8297,8.94,2022-04-09,Saturday,Dining Out,3,1
txn_0029614,user_0304,DOMINOS #3822,33.14,2022-04-09,Saturday,Dining Out,3,1
txn_0029615,user_0304,DOMINOS #1371,21.19,2022-04-11,Monday,Dining Out,3,1
txn_0029616,user_0304,UBER EATS*8I419V,51.33,2022-04-16,Saturday,Dining Out,3,1
txn_0029617,user_0304,DOMINOS #3759,54.56,2022-04-25,Monday,Dining Out,3,1
txn_0029618,user_0304,UBER EATS*C1XN4C,41.04,2022-05-02,Monday,Dining Out,3,1
txn_0029619,user_0304,CHICK-FIL-A #9979,40.26,2022-05-10,Tuesday,Dining Out,3,1
txn_0029620,user_0304,PANERA BREAD #2561,19.1,2022-05-15,Sunday,Dining Out,3,1
txn_0029621,user_0304,DOORDASH*P2SUIE,16.61,2022-05-16,Monday,Dining Out,3,1
txn_0029622,user_0304,SUBWAY #58571,51.23,2022-05-23,Monday,Dining Out,3,1
txn_0029623,user_0304,UBER EATS*4B95RY,32.11,2022-05-27,Friday,Dining Out,3,1
txn_0029624,user_0304,CHICK-FIL-A #5774,27.03,2022-06-01,Wednesday,Dining Out,3,1
txn_0029625,user_0304,CHICK-FIL-A #4605,40.41,2022-06-03,Friday,Dining Out,3,1
txn_0029626,user_0304,UBER EATS*KR29XU,26.7,2022-07-09,Saturday,Dining Out,3,1
txn_0029627,user_0304,APPLEBEES #5567,8.13,2022-07-10,Sunday,Dining Out,3,1
txn_0029628,user_0304,DUNKIN #51732,53.95,2022-07-17,Sunday,Dining Out,3,1
txn_0029629,user_0304,PANERA BREAD #4662,51.39,2022-07-17,Sunday,Dining Out,3,1
txn_0029630,user_0304,MCDONALDS #86508,15.42,2022-07-24,Sunday,Dining Out,3,1
txn_0029631,user_0304,PANERA BREAD #3348,52.75,2022-08-01,Monday,Dining Out,3,1
txn_0029632,user_0304,OLIVE GARDEN #8778,23.8,2022-08-06,Saturday,Dining Out,3,1
txn_0029633,user_0304,DOORDASH*DIACNI,53.79,2022-08-13,Saturday,Dining Out,3,1
txn_0029634,user_0304,UBER EATS*JYZT6U,9.18,2022-08-15,Monday,Dining Out,3,1
txn_0029635,user_0304,DOMINOS #3254,42.19,2022-08-19,Friday,Dining Out,3,1
txn_0029636,user_0304,PANERA BREAD #8736,34.58,2022-08-20,Saturday,Dining Out,3,1
txn_0029637,user_0304,DOMINOS #6995,18.76,2022-08-24,Wednesday,Dining Out,3,1
txn_0029638,user_0304,SUBWAY #56094,7.64,2022-08-31,Wednesday,Dining Out,3,1
txn_0029639,user_0304,DUNKIN #55434,61.01,2022-09-04,Sunday,Dining Out,3,1
txn_0029640,user_0304,PANERA BREAD #1294,51.14,2022-09-04,Sunday,Dining Out,3,1
txn_0029641,user_0304,SUBWAY #24295,16.62,2022-09-05,Monday,Dining Out,3,1
txn_0029642,user_0304,DUNKIN #51259,8.57,2022-09-26,Monday,Dining Out,3,1
txn_0029643,user_0304,DOMINOS #8964,14.08,2022-09-26,Monday,Dining Out,3,1
txn_0029644,user_0304,OLIVE GARDEN #1463,20.3,2022-10-05,Wednesday,Dining Out,3,1
txn_0029645,user_0304,DUNKIN #46679,2.03,2022-10-09,Sunday,Dining Out,3,1
txn_0029646,user_0304,DOMINOS #1855,0.2,2022-10-20,Thursday,Dining Out,3,1
txn_0029647,user_0304,DOORDASH*BO389G,0.02,2022-10-20,Thursday,Dining Out,3,1
txn_0029659,user_0304,DUNKIN #10266,0.01,2022-12-29,Thursday,Dining Out,3,1
txn_0029660,user_0304,DOMINION ENERGY,230.39,2022-03-19,Saturday,Utilities,3,1
txn_0029661,user_0304,CITY WATER DEPT,312.92,2022-09-06,Tuesday,Utilities,3,1
txn_0029662,user_0304,DOMINION ENERGY,98.01,2022-09-06,Tuesday,Utilities,3,1
txn_0029663,user_0304,DUKE ENERGY,307.91,2022-09-08,Thursday,Utilities,3,1
txn_0029664,user_0304,AMEREN ELECTRIC,54.69,2022-09-22,Thursday,Utilities,3,1
txn_0029665,user_0304,XCEL ENERGY,5.47,2022-10-17,Monday,Utilities,3,1
txn_0029666,user_0304,CITY WATER DEPT,0.61,2022-11-15,Tuesday,Utilities,3,1
txn_0029667,user_0304,MINT MOBILE,64.96,2022-01-18,Tuesday,Phone & Internet,3,1
txn_0029668,user_0304,VERIZON*WIRELESS,153.18,2022-10-24,Monday,Phone & Internet,3,1
txn_0029669,user_0304,SPECTRUM*74825595,32.86,2022-11-24,Thursday,Phone & Internet,3,1
txn_0029670,user_0304,CIRCLE K #44486,35.69,2022-01-28,Friday,Transport,3,1
txn_0029671,user_0304,SHELL OIL 44465138,23.9,2022-03-31,Thursday,Transport,3,1
txn_0029672,user_0304,EXXON MOBIL 83086863,40.82,2022-04-12,Tuesday,Transport,3,1
txn_0029673,user_0304,SUNOCO #477466,96.67,2022-04-21,Thursday,Transport,3,1
txn_0029674,user_0304,SPEEDWAY #3619,37.63,2022-06-16,Thursday,Transport,3,1
txn_0029675,user_0304,CHEVRON #694647,51.23,2022-06-25,Saturday,Transport,3,1
txn_0029676,user_0304,EXXON MOBIL 36407150,100.66,2022-08-12,Friday,Transport,3,1
txn_0029677,user_0304,SPEEDWAY #9087,70.49,2022-08-27,Saturday,Transport,3,1
txn_0029678,user_0304,VALVOLINE #6033,67.72,2022-09-03,Saturday,Transport,3,1
txn_0029679,user_0304,CHEVRON #368789,101.2,2022-09-08,Thursday,Transport,3,1
txn_0029680,user_0304,EXXON MOBIL 97216179,47.95,2022-11-09,Wednesday,Transport,3,1
txn_0029681,user_0304,SUNOCO #494585,40.28,2022-11-28,Monday,Transport,3,1
txn_0029682,user_0304,VALVOLINE #2170,32.79,2022-12-02,Friday,Transport,3,1
txn_0029683,user_0304,VALVOLINE #1170,47.67,2022-12-20,Tuesday,Transport,3,1
txn_0029684,user_0304,EXXON MOBIL 68640363,5.3,2022-12-30,Friday,Transport,3,1
txn_0029685,user_0304,PROGRESSIVE INS,210.0,2022-06-02,Thursday,Vehicle Insurance,3,1
txn_0029686,user_0304,KAISER HEALTH,80.0,2022-03-28,Monday,Health Insurance,3,1
txn_0029687,user_0304,HBO MAX,16.0,2022-01-10,Monday,Streaming,3,1
txn_0029688,user_0304,AMAZON PRIME,12.9,2022-01-10,Monday,Streaming,3,1
txn_0029689,user_0304,APPLE.COM/BILL,19.47,2022-01-15,Saturday,Streaming,3,1
txn_0029690,user_0304,PARAMOUNT PLUS,27.58,2022-01-26,Wednesday,Streaming,3,1
txn_0029691,user_0304,PEACOCK TV,18.81,2022-02-03,Thursday,Streaming,3,1
txn_0029692,user_0304,PARAMOUNT PLUS,5.15,2022-02-27,Sunday,Streaming,3,1
txn_0029693,user_0304,PEACOCK TV,10.02,2022-03-21,Monday,Streaming,3,1
txn_0029694,user_0304,HBO MAX,11.6,2022-03-24,Thursday,Streaming,3,1
txn_0029695,user_0304,PEACOCK TV,22.14,2022-04-22,Friday,Streaming,3,1
txn_0029696,user_0304,AMAZON PRIME,21.62,2022-05-16,Monday,Streaming,3,1
txn_0029697,user_0304,PARAMOUNT PLUS,18.41,2022-05-27,Friday,Streaming,3,1
txn_0029698,user_0304,APPLE.COM/BILL,25.39,2022-05-30,Monday,Streaming,3,1
txn_0029699,user_0304,SPOTIFY USA,11.5,2022-06-07,Tuesday,Streaming,3,1
txn_0029700,user_0304,YOUTUBE PREMIUM,17.98,2022-06-20,Monday,Streaming,3,1
txn_0029701,user_0304,DISNEY PLUS,10.77,2022-07-12,Tuesday,Streaming,3,1
txn_0029702,user_0304,HULU,6.0,2022-07-26,Tuesday,Streaming,3,1
txn_0029703,user_0304,YOUTUBE PREMIUM,11.79,2022-08-30,Tuesday,Streaming,3,1
txn_0029704,user_0304,PARAMOUNT PLUS,7.3,2022-10-04,Tuesday,Streaming,3,1
txn_0029705,user_0304,AMAZON PRIME,15.29,2022-10-13,Thursday,Streaming,3,1
txn_0029706,user_0304,DISNEY PLUS,20.85,2022-10-20,Thursday,Streaming,3,1
txn_0029707,user_0304,HULU,14.43,2022-11-05,Saturday,Streaming,3,1
txn_0029708,user_0304,PEACOCK TV,15.44,2022-11-08,Tuesday,Streaming,3,1
txn_0029709,user_0304,DISNEY PLUS,13.47,2022-11-21,Monday,Streaming,3,1
txn_0029710,user_0304,SPOTIFY USA,19.88,2022-12-05,Monday,Streaming,3,1
txn_0029711,user_0304,SPOTIFY USA,1.99,2022-12-08,Thursday,Streaming,3,1
txn_0029712,user_0304,HULU,0.2,2022-12-17,Saturday,Streaming,3,1
txn_0029713,user_0304,YOUTUBE PREMIUM,0.02,2022-12-20,Tuesday,Streaming,3,1
txn_0029714,user_0304,METLIFE INS,206.02,2022-01-03,Monday,Insurance,3,1
txn_0029715,user_0304,NEW YORK LIFE,233.58,2022-03-26,Saturday,Insurance,3,1
txn_0029716,user_0304,METLIFE INS,270.89,2022-04-29,Friday,Insurance,3,1
txn_0029717,user_0304,NEW YORK LIFE,193.35,2022-07-31,Sunday,Insurance,3,1
txn_0029718,user_0304,STATE FARM LIFE,189.98,2022-08-09,Tuesday,Insurance,3,1
txn_0029719,user_0304,ALLSTATE LIFE,273.4,2022-08-15,Monday,Insurance,3,1
txn_0029720,user_0304,NEW YORK LIFE,52.15,2022-08-22,Monday,Insurance,3,1
txn_0029721,user_0304,PRUDENTIAL INS,5.22,2022-09-12,Monday,Insurance,3,1
txn_0029722,user_0304,TRANSAMERICA,0.52,2022-09-16,Friday,Insurance,3,1
txn_0029723,user_0304,METLIFE INS,0.06,2022-10-23,Sunday,Insurance,3,1
txn_0029724,user_0304,VANGUARD,218.59,2022-02-20,Sunday,Savings,3,1
txn_0029725,user_0304,VANGUARD,158.2,2022-03-03,Thursday,Savings,3,1
txn_0029726,user_0304,VANGUARD,569.7,2022-09-09,Friday,Savings,3,1
txn_0029727,user_0304,WEALTHFRONT,430.81,2022-11-17,Thursday,Savings,3,1
txn_0029728,user_0304,VANGUARD,47.87,2022-11-19,Saturday,Savings,3,1
txn_0029729,user_0304,CTA VENTRA,2.45,2022-04-17,Sunday,Public Transit,3,1
txn_0029730,user_0304,MBTA CHARLIE,18.87,2022-05-07,Saturday,Public Transit,3,1
txn_0029731,user_0304,UBER*TRIP,15.74,2022-06-21,Tuesday,Public Transit,3,1
txn_0029732,user_0304,WMATA SMARTRIP,17.05,2022-09-15,Thursday,Public Transit,3,1
txn_0029733,user_0304,BART TICKETS,19.38,2022-09-28,Wednesday,Public Transit,3,1
txn_0029734,user_0304,MBTA CHARLIE,18.46,2022-10-11,Tuesday,Public Transit,3,1
txn_0029735,user_0304,MTA*METROCARD,2.05,2022-11-21,Monday,Public Transit,3,1
txn_0029736,user_0304,AIRBNB*CJPPXD,94.0,2022-12-02,Friday,Travel,3,1
txn_0029737,user_0304,PROPERTY MGMT CO,1448.24,2022-03-18,Friday,Rent / Mortgage,3,1
txn_0029738,user_0304,WELLS FARGO MTG,2935.09,2022-12-03,Saturday,Rent / Mortgage,3,1
txn_0029739,user_0304,TARGET #6684,35.86,2022-02-09,Wednesday,Household Supplies,3,1
txn_0029740,user_0304,BED BATH BEYOND,97.71,2022-02-25,Friday,Household Supplies,3,1
txn_0029741,user_0304,DOLLAR GENERAL #78012,64.45,2022-03-07,Monday,Household Supplies,3,1
txn_0029742,user_0304,AMAZON.COM*K5ETGB,25.08,2022-03-09,Wednesday,Household Supplies,3,1
txn_0029743,user_0304,BED BATH BEYOND,59.55,2022-03-25,Friday,Household Supplies,3,1
txn_0029744,user_0304,WALMART #1203,57.02,2022-06-13,Monday,Household Supplies,3,1
txn_0029745,user_0304,WALMART #9440,5.7,2022-08-25,Thursday,Household Supplies,3,1
txn_0029746,user_0304,TARGET #9110,0.63,2022-12-21,Wednesday,Household Supplies,3,1
txn_0029747,user_0304,COUNTY TAX PYMNT,333.33,2022-12-11,Sunday,Property Tax,3,1
txn_0029748,user_0305,WALMART GROCERY,64.42,2022-01-10,Monday,Groceries,1,0
txn_0029749,user_0305,SAFEWAY #6958,61.59,2022-01-30,Sunday,Groceries,1,0
txn_0029750,user_0305,PUBLIX #3969,40.37,2022-05-03,Tuesday,Groceries,1,0
txn_0029751,user_0305,PUBLIX #3442,103.84,2022-07-31,Sunday,Groceries,1,0
txn_0029752,user_0305,ALDI,145.78,2022-09-14,Wednesday,Groceries,1,0
txn_0029753,user_0305,DOMINOS #4792,24.67,2022-09-08,Thursday,Dining Out,1,0
txn_0029754,user_0305,CHICK-FIL-A #5845,28.98,2022-09-15,Thursday,Dining Out,1,0
txn_0029755,user_0305,APPLEBEES #7126,10.32,2022-10-08,Saturday,Dining Out,1,0
txn_0029756,user_0305,DOMINOS #1150,44.36,2022-11-07,Monday,Dining Out,1,0
txn_0029757,user_0305,DOMINION ENERGY,195.0,2022-10-21,Friday,Utilities,1,0
txn_0029758,user_0305,GOOGLE FI,21.0,2022-11-12,Saturday,Phone & Internet,1,0
txn_0029759,user_0305,VALVOLINE #7570,41.19,2022-01-27,Thursday,Transport,1,0
txn_0029760,user_0305,SUNOCO #874184,69.23,2022-04-13,Wednesday,Transport,1,0
txn_0029761,user_0305,VALVOLINE #9414,83.93,2022-06-14,Tuesday,Transport,1,0
txn_0029762,user_0305,EXXON MOBIL 40609008,58.18,2022-07-05,Tuesday,Transport,1,0
txn_0029763,user_0305,CHEVRON #742738,6.46,2022-12-02,Friday,Transport,1,0
txn_0029764,user_0305,AMAZON PRIME,5.14,2022-06-03,Friday,Streaming,1,0
txn_0029765,user_0305,HULU,28.86,2022-09-03,Saturday,Streaming,1,0
txn_0029766,user_0305,PRUDENTIAL INS,25.08,2022-09-22,Thursday,Insurance,1,0
txn_0029767,user_0305,FIDELITY INVEST,25.08,2022-10-20,Thursday,Savings,1,0
txn_0029768,user_0305,RENT PAYMENT,1700.0,2022-03-04,Friday,Rent / Mortgage,1,0
txn_0029769,user_0305,DOLLAR GENERAL #94448,42.0,2022-06-19,Sunday,Household Supplies,1,0
txn_0029770,user_0306,ALDI,129.61,2022-02-07,Monday,Groceries,3,1
txn_0029771,user_0306,SAFEWAY #1839,54.91,2022-02-24,Thursday,Groceries,3,1
txn_0029772,user_0306,PUBLIX #5075,76.69,2022-08-12,Friday,Groceries,3,1
txn_0029773,user_0306,COSTCO WHSE #7905,123.49,2022-10-10,Monday,Groceries,3,1
txn_0029774,user_0306,COSTCO WHSE #1549,95.22,2022-11-08,Tuesday,Groceries,3,1
txn_0029775,user_0306,STOP AND SHOP,80.99,2022-12-03,Saturday,Groceries,3,1
txn_0029776,user_0306,SAFEWAY #2355,24.09,2022-12-19,Monday,Groceries,3,1
txn_0029777,user_0306,DUKE ENERGY,136.5,2022-01-06,Thursday,Utilities,3,1
txn_0029778,user_0306,XCEL ENERGY,189.5,2022-07-25,Monday,Utilities,3,1
txn_0029779,user_0306,AT&T*BILL,55.78,2022-02-01,Tuesday,Phone & Internet,3,1
txn_0029780,user_0306,COX COMMUNICATIONS,144.22,2022-07-26,Tuesday,Phone & Internet,3,1
txn_0029781,user_0306,CHEVRON #849086,58.71,2022-01-05,Wednesday,Transport,3,1
txn_0029782,user_0306,SUNOCO #637955,71.41,2022-01-12,Wednesday,Transport,3,1
txn_0029783,user_0306,SPEEDWAY #4080,43.74,2022-01-22,Saturday,Transport,3,1
txn_0029784,user_0306,CIRCLE K #51637,80.34,2022-01-30,Sunday,Transport,3,1
txn_0029785,user_0306,VALVOLINE #9076,101.5,2022-02-02,Wednesday,Transport,3,1
txn_0029786,user_0306,CIRCLE K #44071,100.24,2022-02-23,Wednesday,Transport,3,1
txn_0029787,user_0306,CHEVRON #757256,26.37,2022-02-24,Thursday,Transport,3,1
txn_0029788,user_0306,VALVOLINE #3940,90.15,2022-02-27,Sunday,Transport,3,1
txn_0029789,user_0306,CIRCLE K #47895,45.62,2022-02-28,Monday,Transport,3,1
txn_0029790,user_0306,EXXON MOBIL 98678797,97.43,2022-03-04,Friday,Transport,3,1
txn_0029791,user_0306,BP #929089,66.44,2022-03-22,Tuesday,Transport,3,1
txn_0029792,user_0306,CIRCLE K #33011,28.34,2022-03-28,Monday,Transport,3,1
txn_0029793,user_0306,EXXON MOBIL 20787987,49.51,2022-04-03,Sunday,Transport,3,1
txn_0029794,user_0306,EXXON MOBIL 63106973,62.03,2022-04-05,Tuesday,Transport,3,1
txn_0029795,user_0306,VALVOLINE #4111,68.81,2022-04-29,Friday,Transport,3,1
txn_0029796,user_0306,SPEEDWAY #7564,48.31,2022-05-02,Monday,Transport,3,1
txn_0029797,user_0306,CIRCLE K #45682,24.81,2022-05-10,Tuesday,Transport,3,1
txn_0029798,user_0306,SHELL OIL 96135050,56.33,2022-05-11,Wednesday,Transport,3,1
txn_0029799,user_0306,SHELL OIL 15753142,23.75,2022-05-27,Friday,Transport,3,1
txn_0029800,user_0306,SUNOCO #306774,41.29,2022-05-28,Saturday,Transport,3,1
txn_0029801,user_0306,SPEEDWAY #6411,57.91,2022-06-13,Monday,Transport,3,1
txn_0029802,user_0306,BP #527205,101.04,2022-07-25,Monday,Transport,3,1
txn_0029803,user_0306,SUNOCO #188942,28.03,2022-08-17,Wednesday,Transport,3,1
txn_0029804,user_0306,SPEEDWAY #1449,31.06,2022-09-01,Thursday,Transport,3,1
txn_0029805,user_0306,CIRCLE K #36392,66.31,2022-11-01,Tuesday,Transport,3,1
txn_0029806,user_0306,SHELL OIL 16084864,36.16,2022-11-24,Thursday,Transport,3,1
txn_0029807,user_0306,SHELL OIL 58381335,42.17,2022-11-30,Wednesday,Transport,3,1
txn_0029808,user_0306,SUNOCO #649770,34.64,2022-12-16,Friday,Transport,3,1
txn_0029809,user_0306,EXXON MOBIL 42782541,23.36,2022-12-19,Monday,Transport,3,1
txn_0029810,user_0306,SPEEDWAY #6661,18.86,2022-12-24,Saturday,Transport,3,1
txn_0029811,user_0306,CARMAX AUTO FIN,51.0,2022-08-03,Wednesday,Vehicle Payment,3,1
txn_0029812,user_0306,GEICO INSURANCE,511.01,2022-07-22,Friday,Vehicle Insurance,3,1
txn_0029813,user_0306,GEICO INSURANCE,215.09,2022-07-22,Friday,Vehicle Insurance,3,1
